0.1	10.8145206536
0.110882524038	13.3923478689
0.122949341369	16.3456428709
0.136329332998	19.8151918523
0.151165405432	24.043666908
0.167616017014	29.4282491269
0.185856870357	36.6137826689
0.206082788949	46.6623883954
0.228509797994	61.082950006
0.253377431689	81.6550992922
0.280951291598	110.465805785
0.31152588344	150.18538312
0.345427762589	204.49546566
0.383019021885	278.48265582
0.42470115901	379.333346713
0.470919364727	516.792454764
0.522167277791	704.161676826
0.578992257313	959.568184866
0.642001228891	1307.72644615
0.711867166947	1782.33075673
0.789336282506	2429.31605802
0.875235993187	3311.30139838
0.970483760531	4513.65407764
1.07609688905	6152.75926906
1.19320339167	8387.27711186
1.32305403759	11433.5081617
1.46703571126	15586.3335199
1.62668622517	21247.7515796
1.80371074465	28965.775835
2.0	39487.4542002
