0.1	1.82301547458
0.110882524038	1.92369558552
0.122949341369	2.062626669
0.136329332998	2.25264333807
0.151165405432	2.51189225356
0.167616017014	2.86678802742
0.185856870357	3.3567994893
0.206082788949	4.04240386734
0.228509797994	5.01865939191
0.253377431689	6.43509657304
0.280951291598	8.46108574791
0.31152588344	11.2797884487
0.345427762589	15.1852509959
0.383019021885	20.5206374775
0.42470115901	27.7591466576
0.470919364727	37.5990883899
0.522167277791	50.9917175627
0.578992257313	69.2101293272
0.642001228891	94.0056590728
0.711867166947	127.790381576
0.789336282506	173.804520226
0.875235993187	236.500889139
0.970483760531	321.957018767
1.07609688905	438.427850768
1.19320339167	597.188253485
1.32305403759	813.605395505
1.46703571126	1108.60053366
1.62668622517	1510.74097596
1.80371074465	2058.95561581
2.0	2806.29506023
