0.1	2.54531259881
0.110882524038	3.11496731063
0.122949341369	3.73103195493
0.136329332998	4.41057005451
0.151165405432	5.18893144207
0.167616017014	6.12640586567
0.185856870357	7.31990412116
0.206082788949	8.92491292227
0.228509797994	11.197584198
0.253377431689	14.4985705211
0.280951291598	19.1597727518
0.31152588344	25.6320306664
0.345427762589	34.5269391663
0.383019021885	46.6145042502
0.42470115901	63.0208800622
0.470919364727	85.2908423097
0.522167277791	115.610985959
0.578992257313	156.858826462
0.642001228891	213.004774264
0.711867166947	289.502366404
0.789336282506	393.695575876
0.875235993187	535.665380681
0.970483760531	729.165828636
1.07609688905	992.866967206
1.19320339167	1352.30501636
1.32305403759	1842.28027331
1.46703571126	2510.11977429
1.62668622517	3420.57968882
1.80371074465	4662.21719544
2.0	6356.16843513
