0.1	339.981274158
0.110882524038	349.497140766
0.122949341369	393.100910148
0.136329332998	471.209264949
0.151165405432	586.341318477
0.167616017014	738.128332222
0.185856870357	938.9426133
0.206082788949	1237.60588638
0.228509797994	1667.45838965
0.253377431689	2265.18353505
0.280951291598	3087.34560548
0.31152588344	4206.96848929
0.345427762589	5733.50485723
0.383019021885	7814.34328972
0.42470115901	10650.9097373
0.470919364727	14517.7293961
0.522167277791	19789.0564517
0.578992257313	26975.1085268
0.642001228891	36771.4585339
0.711867166947	50126.3726722
0.789336282506	68332.6117232
0.875235993187	93152.5833806
0.970483760531	126988.961266
1.07609688905	173117.288638
1.19320339167	236003.077587
1.32305403759	321734.056363
1.46703571126	438609.400948
1.62668622517	597942.965027
1.80371074465	815158.194619
2.0	1111280.61931
