0.1	0.115176228993
0.110882524038	0.119737992437
0.122949341369	0.125756075735
0.136329332998	0.133748839724
0.151165405432	0.144394704926
0.167616017014	0.158616683559
0.185856870357	0.177712907133
0.206082788949	0.203562483916
0.228509797994	0.238957866034
0.253377431689	0.288154824796
0.280951291598	0.357805976515
0.31152588344	0.458552360274
0.345427762589	0.604026394678
0.383019021885	0.80643671727
0.42470115901	1.08529254234
0.470919364727	1.467401565
0.522167277791	1.98741325294
0.578992257313	2.69636301064
0.642001228891	3.66261514785
0.711867166947	4.9792041737
0.789336282506	6.77354060513
0.875235993187	9.21902790364
0.970483760531	12.5519716631
1.07609688905	17.0951165038
1.19320339167	23.2876264663
1.32305403759	31.7283607811
1.46703571126	43.2343376709
1.62668622517	58.9185424621
1.80371074465	80.2985280049
2.0	109.44321245
